Yield_Bags_Per_Acre,Soil_Type=Clay,Soil_Type=Loam,Soil_Type=Peat,Soil_Type=Sandy,Soil_Type=Silt,pH=acidic,pH=alkaline,pH=base,Seed_Variety=Drought-Resistant,Seed_Variety=Early-Maturing,Seed_Variety=Hybrid A,Seed_Variety=Hybrid B,Seed_Variety=Open-Pollinated,Rainfall_mm,Temperature_C,Humidity_%,Planting_Date=April,Planting_Date=June,Planting_Date=March,Planting_Date=May,Fertilizer_Type=Compost,Fertilizer_Type=DAP,Fertilizer_Type=NPK,Fertilizer_Type=Organic,Fertilizer_Type=Urea
16,0,1,0,0,0,0,0,1,0,0,1,0,0,721.83,0.617845,86.99,1,0,0,0,0,0,1,0,0
20,0,0,0,1,0,1,0,0,0,0,0,0,1,423.57,0,79.37,0,1,0,0,0,0,0,0,1
30,1,0,0,0,0,0,0,1,0,0,1,0,0,474.94,0.0606061,72.87,1,0,0,0,0,0,0,0,1
10,1,0,0,0,0,0,1,0,0,0,0,0,1,1104.02,0.0387205,57.66,0,0,0,1,0,1,0,0,0
30,0,0,0,0,1,0,0,1,1,0,0,0,0,622.58,0.751684,86.78,0,1,0,0,0,0,1,0,0
22,0,0,0,0,1,0,1,0,0,1,0,0,0,1178.36,0.751684,52.99,0,0,0,1,0,0,1,0,0
10,1,0,0,0,0,0,1,0,1,0,0,0,0,938.32,0.713805,89.5,0,1,0,0,0,1,0,0,0
34,0,0,0,0,1,0,1,0,0,0,0,0,1,478.9,0.62037,53.38,1,0,0,0,0,0,1,0,0
28,0,0,0,1,0,1,0,0,0,1,0,0,0,715.97,0.515152,75.58,0,0,1,0,0,0,0,0,1
29,0,0,0,1,0,1,0,0,0,0,0,0,1,1164.64,0.563973,56.79,0,0,1,0,0,0,0,0,1
13,0,0,1,0,0,1,0,0,0,0,1,0,0,864.82,0.587542,80.77,0,0,1,0,0,0,0,0,1
34,0,0,0,0,1,0,0,1,0,0,0,0,1,510.46,1,58.86,1,0,0,0,0,0,1,0,0
22,0,0,0,0,1,0,1,0,0,1,0,0,0,936.39,0.712121,62.35,0,1,0,0,1,0,0,0,0
22,0,1,0,0,0,0,1,0,0,1,0,0,0,444.42,0.965488,54.32,0,1,0,0,1,0,0,0,0
16,0,0,0,0,1,0,1,0,0,0,0,1,0,1172.65,0.0547138,85.37,0,0,1,0,1,0,0,0,0
11,1,0,0,0,0,0,1,0,0,1,0,0,0,466.66,0.270202,73.26,0,1,0,0,1,0,0,0,0
16,0,0,0,1,0,0,1,0,1,0,0,0,0,860.27,0.835017,59.62,0,0,1,0,0,1,0,0,0
12,0,0,1,0,0,0,1,0,1,0,0,0,0,771.9,0,88.39,0,0,1,0,0,0,1,0,0
17,0,0,0,1,0,0,0,1,1,0,0,0,0,721.92,0.837542,71.17,0,1,0,0,1,0,0,0,0
14,0,0,0,1,0,0,0,1,1,0,0,0,0,510.87,0.544613,66.12,1,0,0,0,0,1,0,0,0
22,0,1,0,0,0,1,0,0,0,0,1,0,0,1073.02,0.244108,83.4,0,0,0,1,0,0,1,0,0
10,0,0,0,0,1,0,1,0,0,0,0,1,0,965.15,0.962121,63.51,0,1,0,0,0,0,0,1,0
24,0,1,0,0,0,0,0,1,0,0,1,0,0,1185.73,0.274411,89.76,0,0,0,1,0,0,1,0,0
17,0,0,0,0,1,1,0,0,0,0,0,0,1,1074.92,0.0749158,57.53,1,0,0,0,0,0,1,0,0
20,1,0,0,0,0,1,0,0,0,0,0,1,0,1154.27,0.236532,65.93,0,0,0,1,0,1,0,0,0
14,0,0,0,1,0,0,1,0,0,0,0,0,1,946.62,0.53367,79.8,0,1,0,0,1,0,0,0,0
10,1,0,0,0,0,0,1,0,0,0,1,0,0,869.77,0.349327,70.58,0,0,0,1,0,1,0,0,0
10,0,1,0,0,0,0,0,1,0,1,0,0,0,633.79,0.946128,78.24,0,0,1,0,0,0,0,0,1
17,0,1,0,0,0,1,0,0,0,0,0,0,1,1197.05,0.281987,88.63,0,0,0,1,0,0,0,0,1
19,1,0,0,0,0,0,0,1,0,0,1,0,0,1040.74,0.701178,61.45,1,0,0,0,0,0,0,0,1
31,0,0,0,1,0,1,0,0,1,0,0,0,0,721.83,0.435185,70.38,0,1,0,0,0,0,1,0,0
31,1,0,0,0,0,0,0,1,0,0,1,0,0,506.84,0.0698653,72.39,1,0,0,0,0,0,0,0,1
30,0,0,0,0,1,0,1,0,0,0,1,0,0,858.43,0.903199,58.7,0,1,0,0,1,0,0,0,0
10,0,1,0,0,0,1,0,0,0,0,0,1,0,712.04,1,53.79,0,0,0,1,1,0,0,0,0
21,1,0,0,0,0,0,1,0,1,0,0,0,0,1022.75,0.290404,50.4,0,0,0,1,0,0,1,0,0
21,0,0,0,0,1,0,1,0,0,0,0,0,1,886.96,0.170875,51.66,0,0,1,0,1,0,0,0,0
18,0,1,0,0,0,1,0,0,0,0,0,1,0,449.78,0.740741,58.24,0,0,0,1,0,0,0,0,1
25,0,0,0,0,1,0,1,0,1,0,0,0,0,998.39,0.504209,68.92,0,1,0,0,0,0,0,0,1
35,0,0,0,1,0,0,1,0,0,1,0,0,0,869.55,0.914141,63.77,0,0,0,1,1,0,0,0,0
26,0,0,0,1,0,0,1,0,1,0,0,0,0,461.75,0.737374,62.54,0,1,0,0,0,0,0,0,1
16,0,1,0,0,0,0,0,1,0,0,0,1,0,1188.92,0.222222,84.88,0,0,0,1,0,0,1,0,0
30,1,0,0,0,0,0,1,0,0,0,0,0,1,1008.45,0.781145,83.69,0,1,0,0,0,0,0,0,1
21,0,0,0,0,1,1,0,0,0,0,0,0,1,1132.33,0.215488,87.28,0,0,1,0,0,1,0,0,0
14,0,0,0,1,0,0,1,0,0,0,0,0,1,946.62,0.53367,79.8,0,1,0,0,1,0,0,0,0
27,0,0,0,0,1,0,1,0,0,0,0,1,0,403.48,0.483165,87.89,1,0,0,0,0,0,1,0,0
20,0,0,0,1,0,0,0,1,0,0,0,0,1,797.17,0.27862,76.36,0,1,0,0,0,0,1,0,0
22,0,0,0,1,0,0,1,0,0,0,0,0,1,441.24,0.645623,86.95,0,0,1,0,0,1,0,0,0
17,0,0,0,1,0,0,1,0,1,0,0,0,0,900.76,0.840067,58.24,0,0,1,0,0,1,0,0,0
19,0,0,0,1,0,0,0,1,0,0,0,0,1,769.43,0.282828,73.88,0,1,0,0,0,0,1,0,0
35,0,0,0,0,1,0,1,0,0,0,0,0,1,479.25,0.617845,52.4,1,0,0,0,0,0,1,0,0
10,0,1,0,0,0,0,1,0,0,0,0,1,0,686.41,0.997475,54.27,0,0,0,1,1,0,0,0,0
35,0,0,0,1,0,1,0,0,0,0,1,0,0,1121.23,0.848485,88.46,0,0,0,1,0,0,0,1,0
21,0,0,0,1,0,0,0,1,0,0,1,0,0,975.67,0.565657,83.5,0,0,0,1,0,0,0,1,0
28,0,0,1,0,0,0,1,0,1,0,0,0,0,544.22,0.246633,61.58,0,0,0,1,0,1,0,0,0
15,0,0,0,0,1,0,1,0,0,1,0,0,0,1011.13,0.252525,68.9,0,1,0,0,0,0,1,0,0
24,0,0,0,1,0,0,1,0,0,0,1,0,0,989.87,0.610269,87.81,0,1,0,0,0,1,0,0,0
30,1,0,0,0,0,1,0,0,0,0,0,1,0,611.16,0.192761,56.16,1,0,0,0,1,0,0,0,0
35,0,0,1,0,0,0,0,1,0,0,0,0,1,537.11,0.113636,59.99,1,0,0,0,0,1,0,0,0
19,0,0,0,0,1,0,0,1,0,0,0,0,1,467.39,0.18266,74.32,0,0,1,0,0,0,0,0,1
17,0,0,0,0,1,1,0,0,1,0,0,0,0,530.22,0.752525,80.63,0,0,1,0,0,1,0,0,0
11,0,0,0,1,0,1,0,0,1,0,0,0,0,674.86,0.030303,58.12,0,0,1,0,0,0,0,0,1
18,0,0,0,0,1,1,0,0,1,0,0,0,0,499.52,0.765152,79.11,0,0,1,0,0,1,0,0,0
16,0,1,0,0,0,0,1,0,1,0,0,0,0,789.84,0.18266,74.64,1,0,0,0,1,0,0,0,0
31,0,0,1,0,0,0,1,0,0,0,0,0,1,625.28,0.73569,70.24,1,0,0,0,0,1,0,0,0
11,0,0,0,0,1,0,1,0,1,0,0,0,0,1130.54,0.888889,82.24,1,0,0,0,0,0,1,0,0
25,0,0,0,0,1,0,1,0,0,0,1,0,0,988.21,0.478956,67.05,1,0,0,0,0,0,1,0,0
12,0,0,1,0,0,1,0,0,0,0,0,1,0,817.96,0.683502,56.96,0,1,0,0,0,0,1,0,0
20,0,0,0,0,1,1,0,0,0,0,1,0,0,782.13,0.685185,69.63,0,1,0,0,0,0,1,0,0
26,0,0,0,1,0,0,1,0,1,0,0,0,0,461.75,0.737374,62.54,0,1,0,0,0,0,0,0,1
17,0,0,1,0,0,0,1,0,0,1,0,0,0,711.16,0.76936,51.29,0,0,1,0,0,0,0,0,1
12,1,0,0,0,0,1,0,0,0,0,0,1,0,1112.22,0.538721,79.99,0,0,1,0,0,0,0,0,1
29,1,0,0,0,0,1,0,0,0,0,0,0,1,1061.46,0.766835,74.23,0,1,0,0,0,0,0,0,1
15,0,0,1,0,0,0,1,0,0,0,0,0,1,692.11,1,55.31,0,1,0,0,0,0,0,0,1
12,1,0,0,0,0,1,0,0,0,0,0,0,1,1087.24,0.593434,85.76,0,0,0,1,0,0,1,0,0
10,1,0,0,0,0,0,1,0,0,0,0,0,1,1098.78,0.0589226,58.39,0,0,0,1,0,1,0,0,0
19,1,0,0,0,0,0,1,0,0,0,1,0,0,491.33,0.849327,74.84,0,1,0,0,0,1,0,0,0
10,0,0,0,0,1,0,1,0,0,0,1,0,0,412.43,0.439394,63.82,0,0,0,1,0,0,1,0,0
16,0,1,0,0,0,0,0,1,0,0,0,1,0,1188.92,0.222222,84.88,0,0,0,1,0,0,1,0,0
33,0,0,1,0,0,1,0,0,0,0,1,0,0,1179.54,0.367845,72.28,1,0,0,0,0,1,0,0,0
19,1,0,0,0,0,0,1,0,0,0,1,0,0,503.13,0.843434,73.38,0,1,0,0,0,1,0,0,0
16,0,0,0,0,1,0,1,0,0,0,1,0,0,1005.62,0.234007,86.44,0,0,0,1,1,0,0,0,0
29,1,0,0,0,0,0,0,1,0,0,1,0,0,1134.14,0.0547138,66.73,1,0,0,0,1,0,0,0,0
18,0,0,0,1,0,1,0,0,0,1,0,0,0,479.25,0.0681818,73.11,0,0,0,1,0,1,0,0,0
13,0,0,0,0,1,1,0,0,0,0,0,0,1,530.29,0.300505,75.61,0,0,0,1,1,0,0,0,0
16,0,1,0,0,0,1,0,0,0,0,0,1,0,1119.17,0.989057,86.06,0,0,1,0,0,0,0,1,0
28,0,0,0,0,1,1,0,0,0,0,0,0,1,933.08,0.68771,55.92,0,1,0,0,0,0,0,0,1
10,1,0,0,0,0,0,1,0,0,0,1,0,0,988.21,0.0117845,84.84,0,0,1,0,0,0,0,1,0
13,0,0,0,0,1,0,0,1,0,0,0,0,1,1005.85,0.457912,54.49,0,0,0,1,1,0,0,0,0
15,0,0,0,1,0,0,1,0,1,0,0,0,0,583.93,0.468013,66.46,1,0,0,0,0,1,0,0,0
18,0,0,0,0,1,0,1,0,0,1,0,0,0,974.82,0.979798,57.55,0,1,0,0,0,0,0,1,0
34,0,0,0,1,0,1,0,0,0,0,1,0,0,1106.59,0.854377,85.89,0,0,0,1,0,0,0,1,0
23,0,1,0,0,0,1,0,0,0,0,0,0,1,1161.81,0.260943,78.92,1,0,0,0,1,0,0,0,0
10,0,0,0,0,1,0,1,0,0,0,0,1,0,965.15,0.962121,63.51,0,1,0,0,0,0,0,1,0
35,1,0,0,0,0,1,0,0,0,1,0,0,0,812.66,0.775253,76.87,0,1,0,0,0,0,1,0,0
20,0,0,0,1,0,0,1,0,1,0,0,0,0,424.85,0.740741,55.89,0,1,0,0,0,0,1,0,0
13,1,0,0,0,0,0,0,1,0,0,1,0,0,776.7,0.315657,57.33,0,1,0,0,0,1,0,0,0
33,0,0,0,1,0,0,1,0,1,0,0,0,0,493.08,0.98569,67.05,1,0,0,0,0,0,1,0,0
28,0,1,0,0,0,0,1,0,0,1,0,0,0,791.47,1,58.6,0,0,0,1,0,1,0,0,0
31,0,0,0,1,0,0,1,0,0,1,0,0,0,816.4,0.982323,87.95,0,1,0,0,0,0,0,1,0
16,0,0,0,1,0,1,0,0,0,0,0,1,0,955.07,0.85101,59.85,0,0,1,0,0,0,0,1,0
20,0,0,0,1,0,0,0,1,0,1,0,0,0,1083.32,0.192761,79.61,0,0,1,0,0,0,1,0,0
19,0,0,0,0,1,1,0,0,0,1,0,0,0,831.73,0.86532,80.45,0,0,1,0,1,0,0,0,0
10,0,0,0,0,1,0,1,0,0,0,0,1,0,965.15,0.962121,63.51,0,1,0,0,0,0,0,1,0
17,0,1,0,0,0,1,0,0,0,0,0,1,0,1113.77,0.982323,84.97,0,0,1,0,0,0,0,1,0
35,1,0,0,0,0,1,0,0,0,1,0,0,0,833.87,0.768519,75.57,0,1,0,0,0,0,1,0,0
10,0,0,0,0,1,0,0,1,1,0,0,0,0,548.89,0.0151515,71.36,0,1,0,0,0,0,0,0,1
20,1,0,0,0,0,0,0,1,0,0,1,0,0,787.76,0.30303,87.2,0,0,0,1,0,1,0,0,0
16,1,0,0,0,0,0,1,0,0,1,0,0,0,875.96,0.736532,51.53,0,1,0,0,0,0,0,0,1
34,0,0,0,1,0,0,1,0,1,0,0,0,0,1161.81,0.521044,71.43,0,1,0,0,0,0,0,1,0
15,0,0,0,1,0,0,1,0,1,0,0,0,0,541.03,0.516835,65.15,1,0,0,0,0,1,0,0,0
22,1,0,0,0,0,0,1,0,1,0,0,0,0,472.72,0.55303,75.95,0,0,0,1,1,0,0,0,0
21,0,0,0,0,1,0,1,0,0,0,0,0,1,886.96,0.170875,51.66,0,0,1,0,1,0,0,0,0
21,0,0,1,0,0,0,1,0,0,0,1,0,0,618.17,0.726431,81.18,0,0,1,0,1,0,0,0,0
35,0,0,0,0,1,0,1,0,0,0,0,0,1,515.16,0.625421,52.88,1,0,0,0,0,0,1,0,0
12,1,0,0,0,0,0,1,0,1,0,0,0,0,1129.01,0.351852,79.37,0,0,0,1,0,1,0,0,0
33,1,0,0,0,0,1,0,0,1,0,0,0,0,711.25,0.507576,62.64,0,1,0,0,0,0,0,0,1
12,0,0,1,0,0,1,0,0,0,0,1,0,0,878.87,0.643098,80.59,0,0,1,0,0,0,0,0,1
31,0,0,0,1,0,0,1,0,1,0,0,0,0,585.23,0.444444,84.94,0,0,1,0,0,1,0,0,0
12,0,1,0,0,0,1,0,0,0,0,0,1,0,860.4,0.691919,81.62,1,0,0,0,0,0,0,1,0
10,0,1,0,0,0,0,1,0,0,0,1,0,0,554.88,0.88468,86.21,1,0,0,0,0,1,0,0,0
35,0,0,0,0,1,0,1,0,0,0,0,0,1,515.16,0.625421,52.88,1,0,0,0,0,0,1,0,0
21,0,0,1,0,0,0,0,1,0,1,0,0,0,451.76,0.593434,69.44,0,1,0,0,0,1,0,0,0
10,1,0,0,0,0,0,0,1,0,0,1,0,0,846.06,0.243266,52.97,1,0,0,0,0,0,0,0,1
18,0,0,0,0,1,1,0,0,1,0,0,0,0,527.38,0.724747,82.06,0,0,1,0,0,1,0,0,0
21,1,0,0,0,0,0,0,1,0,0,1,0,0,1027.99,0.700337,61.92,1,0,0,0,0,0,0,0,1
25,0,0,0,1,0,0,1,0,0,0,1,0,0,441.24,0.589226,58.14,0,0,1,0,0,1,0,0,0
27,0,0,0,1,0,0,0,1,0,0,1,0,0,407.42,0.287879,55.6,1,0,0,0,0,0,0,0,1
20,0,0,1,0,0,0,0,1,0,0,1,0,0,1107.14,0.777778,51.96,0,0,1,0,0,1,0,0,0
22,0,0,0,0,1,0,1,0,0,1,0,0,0,976.32,0.685185,60.57,0,1,0,0,1,0,0,0,0
11,0,1,0,0,0,0,0,1,0,0,0,0,1,1085.85,0.892256,63.74,1,0,0,0,0,0,1,0,0
24,0,0,1,0,0,0,0,1,1,0,0,0,0,978.15,0.984848,85.78,0,1,0,0,0,0,0,0,1
10,1,0,0,0,0,0,1,0,1,0,0,0,0,621.49,0.0968013,85.68,0,0,1,0,0,0,0,1,0
16,0,0,0,1,0,0,1,0,0,0,0,1,0,1117.39,0.824916,78.7,0,1,0,0,0,1,0,0,0
35,0,0,0,1,0,0,1,0,0,0,0,0,1,436.47,0.731481,73.15,1,0,0,0,0,0,0,1,0
16,0,0,0,1,0,0,1,0,0,0,0,0,1,925.06,0.556397,77.94,0,1,0,0,1,0,0,0,0
16,1,0,0,0,0,0,0,1,0,0,1,0,0,1108.98,0.685185,76.82,1,0,0,0,1,0,0,0,0
16,0,0,0,0,1,0,1,0,0,0,0,1,0,1172.65,0.0547138,85.37,0,0,1,0,1,0,0,0,0
20,0,0,0,1,0,1,0,0,0,0,0,0,1,545.88,0.495791,54.11,0,0,0,1,1,0,0,0,0
15,0,0,1,0,0,0,1,0,0,1,0,0,0,884.18,0.354377,76.41,0,1,0,0,1,0,0,0,0
16,0,1,0,0,0,0,0,1,1,0,0,0,0,929,0.36532,78.1,1,0,0,0,0,0,0,0,1
17,0,1,0,0,0,0,0,1,1,0,0,0,0,622.56,0.749158,50.15,1,0,0,0,0,1,0,0,0
33,0,0,1,0,0,0,1,0,1,0,0,0,0,817.96,0.526936,64.35,0,0,0,1,0,1,0,0,0
29,0,0,0,1,0,1,0,0,0,1,0,0,0,869.81,0.431818,56.69,1,0,0,0,0,0,0,1,0
15,0,0,0,1,0,0,1,0,1,0,0,0,0,583.93,0.468013,66.46,1,0,0,0,0,1,0,0,0
19,0,1,0,0,0,1,0,0,0,0,0,1,0,427.79,0.787037,58.78,0,0,0,1,0,0,0,0,1
25,0,0,0,1,0,0,1,0,0,1,0,0,0,943.9,0.306397,56.92,0,1,0,0,0,0,1,0,0
17,0,0,0,1,0,0,0,1,1,0,0,0,0,463.56,0.0505051,71.2,0,0,0,1,1,0,0,0,0
21,1,0,0,0,0,0,0,1,0,0,1,0,0,821.53,0.323232,84.67,0,0,0,1,0,1,0,0,0
12,0,0,0,0,1,0,0,1,1,0,0,0,0,1002.48,0.745791,74.62,0,1,0,0,0,0,0,1,0
15,1,0,0,0,0,0,1,0,0,1,0,0,0,541.37,0.507576,63.27,0,0,1,0,0,0,0,1,0
17,0,1,0,0,0,0,0,1,1,0,0,0,0,883.12,0.407407,75.3,1,0,0,0,0,0,0,0,1
11,0,1,0,0,0,0,0,1,0,0,0,1,0,567.24,0.292088,72.75,1,0,0,0,0,0,0,1,0
35,0,0,1,0,0,0,1,0,0,0,0,0,1,982.69,0.335017,65.98,0,0,0,1,0,0,0,1,0
26,0,0,1,0,0,0,0,1,0,0,1,0,0,746.48,0.712963,80.4,0,0,0,1,1,0,0,0,0
23,0,0,0,1,0,0,1,0,0,0,1,0,0,971.05,0.583333,87.09,0,1,0,0,0,1,0,0,0
29,0,0,1,0,0,0,1,0,0,0,0,1,0,598.02,0.548822,86.91,0,1,0,0,1,0,0,0,0
23,0,1,0,0,0,1,0,0,0,0,0,0,1,1104.32,0.248316,79.55,1,0,0,0,1,0,0,0,0
35,0,0,0,0,1,0,1,0,1,0,0,0,0,940.81,0.983165,58.45,0,1,0,0,1,0,0,0,0
28,0,1,0,0,0,0,1,0,1,0,0,0,0,729.49,0.431818,63.64,0,0,1,0,0,0,0,0,1
12,0,0,0,0,1,0,0,1,1,0,0,0,0,1109.99,0.824074,86.71,1,0,0,0,0,0,0,0,1
11,0,0,0,0,1,0,1,0,1,0,0,0,0,1130.54,0.888889,82.24,1,0,0,0,0,0,1,0,0
13,0,0,0,0,1,1,0,0,0,0,0,0,1,530.29,0.300505,75.61,0,0,0,1,1,0,0,0,0
34,0,0,1,0,0,0,1,0,0,0,0,0,1,1053.16,0.601852,83.27,1,0,0,0,0,1,0,0,0
35,0,0,0,0,1,0,1,0,0,0,0,0,1,482.16,0.574916,50.82,1,0,0,0,0,0,1,0,0
22,0,0,0,0,1,0,0,1,0,0,1,0,0,458.42,0.023569,77.16,1,0,0,0,0,0,1,0,0
28,0,0,1,0,0,0,1,0,1,0,0,0,0,544.22,0.246633,61.58,0,0,0,1,0,1,0,0,0
21,0,1,0,0,0,0,1,0,0,0,1,0,0,972.27,0.887205,86.35,0,0,1,0,0,0,1,0,0
24,0,0,1,0,0,0,1,0,0,0,0,1,0,1148.18,0.889731,70.58,1,0,0,0,0,0,1,0,0
34,0,0,0,1,0,1,0,0,0,0,1,0,0,621.49,0.117003,58.12,0,1,0,0,0,1,0,0,0
15,0,0,0,0,1,1,0,0,1,0,0,0,0,665.99,0.399832,77.68,0,0,0,1,1,0,0,0,0
14,0,0,0,1,0,0,1,0,0,1,0,0,0,869.09,0.219697,53.38,0,0,0,1,0,1,0,0,0
13,0,0,1,0,0,1,0,0,1,0,0,0,0,857.55,0.288721,81.34,0,0,0,1,0,1,0,0,0
12,0,0,0,1,0,0,1,0,0,1,0,0,0,763.58,0.286195,83.34,0,0,0,1,0,0,1,0,0
10,0,0,0,0,1,0,0,1,1,0,0,0,0,477.78,0.0117845,71.1,0,1,0,0,0,0,0,0,1
20,0,0,1,0,0,0,0,1,0,0,1,0,0,1107.14,0.777778,51.96,0,0,1,0,0,1,0,0,0
30,0,0,0,0,1,0,1,0,0,0,1,0,0,876.13,0.834175,59.39,0,1,0,0,1,0,0,0,0
18,0,0,0,1,0,0,1,0,1,0,0,0,0,416.85,0.744949,54.41,0,1,0,0,0,0,1,0,0
13,0,0,0,1,0,0,1,0,0,0,1,0,0,962.13,0.307239,73.6,0,0,0,1,1,0,0,0,0
19,0,0,1,0,0,0,0,1,0,0,1,0,0,1058.23,0.777778,51.51,0,0,1,0,0,1,0,0,0
24,0,0,0,1,0,0,1,0,0,0,1,0,0,992.86,0.617845,87.63,0,1,0,0,0,1,0,0,0
30,0,1,0,0,0,0,1,0,0,0,0,1,0,1048.88,0.962121,52.81,1,0,0,0,0,1,0,0,0
31,0,0,0,0,1,0,1,0,0,0,0,0,1,1105.29,0.0496633,75.15,0,1,0,0,0,1,0,0,0
20,1,0,0,0,0,0,0,1,0,0,1,0,0,793.39,0.28367,87.85,0,0,0,1,0,1,0,0,0
10,0,1,0,0,0,0,1,0,0,0,1,0,0,554.88,0.88468,86.21,1,0,0,0,0,1,0,0,0
30,0,0,0,1,0,1,0,0,0,1,0,0,0,875.87,0.893939,87.74,0,1,0,0,0,0,0,1,0
15,1,0,0,0,0,0,1,0,0,1,0,0,0,831.91,0.709596,51.93,0,1,0,0,0,0,0,0,1
28,0,0,1,0,0,0,1,0,0,0,0,1,0,1187.23,0.683502,68.34,0,1,0,0,1,0,0,0,0
19,0,1,0,0,0,1,0,0,0,0,0,1,0,427.79,0.787037,58.78,0,0,0,1,0,0,0,0,1
13,1,0,0,0,0,0,0,1,0,0,1,0,0,790.5,0.271044,59.68,0,1,0,0,0,1,0,0,0
16,0,1,0,0,0,1,0,0,0,0,0,0,1,1193.67,0.299663,86.61,0,0,0,1,0,0,0,0,1
30,0,0,0,0,1,0,0,1,1,0,0,0,0,622.58,0.751684,86.78,0,1,0,0,0,0,1,0,0
15,0,0,0,1,0,0,1,0,0,0,1,0,0,1023.63,0.332492,75.78,0,0,0,1,1,0,0,0,0
34,0,0,1,0,0,0,1,0,0,0,0,0,1,1094.51,0.624579,83.14,1,0,0,0,0,1,0,0,0
35,1,0,0,0,0,1,0,0,0,1,0,0,0,833.87,0.768519,75.57,0,1,0,0,0,0,1,0,0
24,0,1,0,0,0,0,1,0,0,1,0,0,0,1005.87,0.352694,70.1,0,0,1,0,1,0,0,0,0
22,0,0,0,0,1,1,0,0,0,0,0,0,1,1117.49,0.186869,89.81,0,0,1,0,0,1,0,0,0
11,0,1,0,0,0,0,1,0,0,0,1,0,0,626.51,0.429293,78.7,0,1,0,0,1,0,0,0,0
20,0,0,0,1,0,0,0,1,0,0,0,0,1,837.39,0.313131,75.27,0,1,0,0,0,0,1,0,0
33,0,0,0,0,1,0,0,1,1,0,0,0,0,639.19,0.0496633,53.86,0,0,1,0,1,0,0,0,0
23,0,1,0,0,0,0,1,0,0,1,0,0,0,451.87,0.977273,55.19,0,1,0,0,1,0,0,0,0
24,0,0,1,0,0,1,0,0,0,1,0,0,0,1197.05,0.538721,74.68,0,0,1,0,1,0,0,0,0
16,0,0,0,0,1,0,1,0,0,0,0,1,0,1180.18,0.0319865,82.84,0,0,1,0,1,0,0,0,0
25,0,1,0,0,0,1,0,0,0,1,0,0,0,766.72,0.222222,87.9,0,0,1,0,0,1,0,0,0
17,0,0,0,0,1,1,0,0,1,0,0,0,0,529.64,0.742424,81.74,0,0,1,0,0,1,0,0,0
30,0,0,0,0,1,0,1,0,0,1,0,0,0,453.74,0.48569,80.08,0,0,1,0,0,0,0,1,0
28,0,0,0,0,1,1,0,0,1,0,0,0,0,416.53,0.632155,87.64,0,0,0,1,0,0,1,0,0
35,0,0,1,0,0,0,0,1,0,0,0,1,0,1064.99,0.104377,80.01,0,1,0,0,0,1,0,0,0
21,1,0,0,0,0,0,0,1,0,0,1,0,0,821.53,0.323232,84.67,0,0,0,1,0,1,0,0,0
29,0,0,0,0,1,0,0,1,0,0,0,1,0,1197.05,0.975589,74.01,1,0,0,0,0,1,0,0,0
12,0,0,0,1,0,0,1,0,1,0,0,0,0,542,0.0193603,51.03,1,0,0,0,0,0,0,1,0
13,1,0,0,0,0,0,0,1,0,0,1,0,0,734.3,0.357744,58.56,0,1,0,0,0,1,0,0,0
33,1,0,0,0,0,0,0,1,0,1,0,0,0,752.59,0.330808,63.63,0,1,0,0,0,0,0,0,1
21,0,1,0,0,0,0,1,0,0,0,0,0,1,870.6,0.486532,74.23,1,0,0,0,0,0,0,1,0
25,0,0,0,0,1,0,1,0,1,0,0,0,0,1002.99,0.3367,89.18,0,0,0,1,0,1,0,0,0
20,0,0,0,1,0,0,1,0,0,0,0,0,1,996.9,0.0429293,63.48,0,0,0,1,1,0,0,0,0
27,0,0,1,0,0,0,1,0,1,0,0,0,0,552.28,0.211279,63.51,0,0,0,1,0,1,0,0,0
19,0,0,0,0,1,0,0,1,0,0,0,0,1,467.39,0.18266,74.32,0,0,1,0,0,0,0,0,1
33,0,0,1,0,0,1,0,0,0,0,1,0,0,1179.54,0.367845,72.28,1,0,0,0,0,1,0,0,0
22,1,0,0,0,0,0,0,1,0,0,0,0,1,409.82,0.0521886,59.78,0,1,0,0,0,1,0,0,0
22,0,0,0,0,1,0,1,0,0,1,0,0,0,1178.36,0.751684,52.99,0,0,0,1,0,0,1,0,0
15,0,0,0,1,0,1,0,0,0,0,0,1,0,882.44,0.830808,58.64,0,0,1,0,0,0,0,1,0
25,0,0,1,0,0,0,1,0,1,0,0,0,0,587.84,0.295455,76.14,1,0,0,0,0,1,0,0,0
24,0,0,0,1,0,1,0,0,0,1,0,0,0,563.19,0.713805,73.98,0,1,0,0,1,0,0,0,0
27,0,0,1,0,0,0,1,0,1,0,0,0,0,420.83,0.493266,50.15,0,0,0,1,1,0,0,0,0
26,0,0,0,1,0,1,0,0,0,0,0,0,1,1151.1,0.529461,54.14,0,0,1,0,0,0,0,0,1
28,0,0,0,0,1,0,1,0,0,0,1,0,0,864.05,0.813973,58.85,0,1,0,0,1,0,0,0,0
11,1,0,0,0,0,0,1,0,0,0,1,0,0,994.61,0,85.1,0,0,1,0,0,0,0,1,0
24,0,0,1,0,0,1,0,0,0,0,0,1,0,1136.69,0.901515,71.45,1,0,0,0,0,0,1,0,0
28,0,0,0,1,0,0,0,1,0,0,1,0,0,481.5,0.874579,69.63,0,0,1,0,0,1,0,0,0
10,0,0,1,0,0,0,0,1,0,1,0,0,0,819.78,0.621212,57.86,0,0,1,0,1,0,0,0,0
32,0,0,0,1,0,0,1,0,1,0,0,0,0,516.18,0.957912,67.12,1,0,0,0,0,0,1,0,0
